UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,n.seasons
21,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,-16.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,-15.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,3,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,2.0,2.0,-14.0,17.0,4.0,0.0,1.0,1.0,1.0,0.0,2
21,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,-13.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,-12.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,2.0,2.0,-11.0,17.0,4.0,0.0,1.0,1.0,0.0,1.0,2
21,7,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.5140697464124628,2.0,7.7810453307450755,-10.0,17.0,4.0,0.0,1.0,1.0,1.0,0.0,2
21,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,-9.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,9,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,2.0,2.0,-8.0,17.0,4.0,0.0,1.0,1.0,0.0,1.0,2
21,10,0.0,9.0,1.0,0.0,0.0,1.0,2.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,-7.0,17.0,4.0,0.0,1.0,1.0,0.0,1.0,2
21,11,0.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,1.0,1.0,1.0,-6.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,12,0.0,23.0,0.0,0.0,0.0,0.0,2.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,2.0,2.0,-5.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,13,0.0,19.0,0.0,0.0,0.0,0.0,1.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,-4.0,17.0,4.0,0.0,3.0000000000000004,3.0000000000000004,0.0,3.0,2
21,14,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,3.0000000000000004,3.0000000000000004,-3.0,17.0,4.0,0.0,9.000000000000002,9.000000000000002,0.0,9.0,2
21,15,0.0,5.0,0.0,0.0,0.0,9.0,2.0,3.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.9716273965730594,4.242640687119286,18.525620071527626,-2.0,17.0,4.0,0.0,1.0,1.0,0.0,1.0,2
21,16,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,-1.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,17,0.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,0.0,17.0,4.0,0.0,3.0000000000000004,3.0000000000000004,0.0,3.0,2
21,18,1.0,2.0,0.0,0.0,0.0,3.0,1.0,3.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.5901880199032414,1.7320508075688774,5.083125883327548,1.0,17.0,4.0,0.0,10.000000000000002,10.000000000000002,0.0,10.0,2
21,19,0.0,1.0,0.0,0.0,0.0,10.0,1.0,4.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.3311448518975418,3.1622776601683795,30.198265027215527,2.0,17.0,4.0,2.1509597201510227,4.242640687119285,8.368357543550925,6.0,3.0,2
21,20,0.0,1.0,0.0,0.0,6.0,3.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,2.1509597201510227,4.242640687119285,8.368357543550925,3.0,17.0,4.0,0.5901880199032414,1.7320508075688774,5.083125883327548,1.0,3.0,2
21,21,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.5901880199032414,1.7320508075688774,5.083125883327548,4.0,17.0,4.0,0.0,3.0000000000000004,3.0000000000000004,0.0,3.0,2
21,22,0.0,0.0,0.0,3.0,0.0,3.0,1.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,1.0147693576784167,2.0800838230519045,4.263775485713262,5.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,23,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,6.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,7.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,25,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,8.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,9.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,27,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,10.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,28,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,11.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,29,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,12.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,30,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,13.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,31,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,14.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,32,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,15.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,33,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,16.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,34,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,17.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,35,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,18.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,19.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,20.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,21.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,22.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,23.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,24.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,25.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,26.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,27.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,28.0,17.0,4.0,0.0,1.0,1.0,0.0,1.0,2
21,46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,29.0,17.0,4.0,0.0,1.0,1.0,1.0,0.0,2
21,47,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,30.0,17.0,4.0,0.0,1.0,1.0,0.0,1.0,2
21,48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,31.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,49,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,32.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,1.0,1.0,33.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,51,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,34.0,17.0,4.0,0.0,0.0,0.0,0.0,0.0,2
21,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,5.1800401282227035,2.70 vez(es) maior,4.83 vez(es) maior,5.18 vez(es) menor,1.73 vez(es) menor,1.16 vez(es) maior,1.93 vez(es) maior,1.30 vez(es) menor,5,5,1.5603183158954568,10,20,0.0,0.0,0.0,35.0,17.0,4.0,0.0,0.0,0.0,,,2
