UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2014 transladado,SRAG2015 transladado,n.seasons
51,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0,1.0,1.0,-15.0,16.0,9.0,0.0,1.0,1.0,1.0,,2
51,2,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.5140697464124628,2.0,7.7810453307450755,-14.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,3,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0,1.0,1.0,-13.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,2.0,2.0,-12.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,2.0,2.0,-11.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,2.0,2.0,-10.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,7,0.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,-9.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,8,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,-8.0,16.0,9.0,0.7169865733836742,1.414213562373095,2.789452514516975,2.0,1.0,2
51,9,0.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7036017750118819,1.4422495703074085,2.9563368043191436,-7.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,10,0.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0092931998469616,1.5874010519681994,2.496640322328366,-6.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
51,11,0.0,4.0,0.0,0.0,1.0,4.0,2.0,15.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.241202644247407,2.378414230005442,4.5575589737180815,-5.0,16.0,9.0,0.5140697464124628,2.0,7.7810453307450755,4.0,1.0,2
51,12,0.0,2.0,0.0,0.0,2.0,2.0,4.0,8.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.6935011938391709,2.378414230005442,3.3403308306315864,-4.0,16.0,9.0,2.0,2.0,2.0,2.0,2.0,2
51,13,0.0,3.0,0.0,0.0,0.0,1.0,1.0,24.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7036017750118819,1.4422495703074085,2.9563368043191436,-3.0,16.0,9.0,0.5140697464124628,2.0,7.7810453307450755,1.0,4.0,2
51,14,0.0,2.0,0.0,0.0,1.0,4.0,0.0,42.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.9128275668461469,2.0,4.381988609108453,-2.0,16.0,9.0,0.5140697464124628,2.0,7.7810453307450755,4.0,1.0,2
51,15,0.0,1.0,0.0,1.0,0.0,4.0,2.0,50.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.8776628065740153,1.681792830507429,3.2226808559736573,-1.0,16.0,9.0,0.0,4.0,4.0,4.0,0.0,2
51,16,0.0,0.0,0.0,2.0,2.0,7.0,1.0,36.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0393603607864021,2.300326633791206,5.091114517899757,0.0,16.0,9.0,1.0961932709635702,3.741657386773941,12.771470479556754,7.0,2.0,2
51,17,0.0,0.0,0.0,0.0,0.0,12.0,3.0,32.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.5422092392373885,6.0,23.343135992235236,1.0,16.0,9.0,0.303397805727333,3.464101615137755,39.552032920055254,12.0,1.0,2
51,18,0.0,4.0,0.0,1.0,0.0,10.0,2.0,28.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.1404173756770615,2.9906975624424414,7.842981088120462,2.0,16.0,9.0,1.6832509678110616,5.477225575051663,17.82265424092564,10.0,3.0,2
51,19,1.0,1.0,0.0,0.0,0.0,10.0,6.0,19.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.9964544589834161,3.9148676411688643,15.380721627265192,3.0,16.0,9.0,0.9237128397949493,4.4721359549995805,21.651750563995314,10.0,2.0,2
51,20,0.0,2.0,0.0,1.0,0.0,13.0,3.0,22.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0278650974733234,2.9718278662008415,8.592334624492938,4.0,16.0,9.0,4.139778343848594,8.831760866327846,18.841588491302257,13.0,6.0,2
51,21,1.0,0.0,0.0,1.0,1.0,6.0,1.0,12.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.6505051007044609,1.5650845800732873,3.765519655619175,5.0,16.0,9.0,2.1509597201510227,4.242640687119285,8.368357543550925,6.0,3.0,2
51,22,0.0,0.0,0.0,0.0,1.0,6.0,3.0,10.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.9427791706619021,2.620741394208897,7.285147645442716,6.0,16.0,9.0,0.4231568860425209,2.449489742783178,14.17913827685435,6.0,1.0,2
51,23,0.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.7609539972758437,3.301927248894627,6.191373297575694,7.0,16.0,9.0,2.1509597201510227,4.242640687119285,8.368357543550925,6.0,3.0,2
51,24,0.0,1.0,0.0,3.0,0.0,13.0,0.0,10.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7905663539314713,3.391211443014167,14.54693207475803,8.0,16.0,9.0,1.4840827446619729,6.244997998398397,26.27885819727859,13.0,3.0,2
51,25,3.0,1.0,0.0,3.0,2.0,7.0,0.0,10.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.1479639377028448,2.5457298950218306,5.645421851296367,9.0,16.0,9.0,0.0,6.999999999999999,6.999999999999999,7.0,0.0,2
51,26,4.0,0.0,0.0,0.0,3.0,11.0,1.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.82465332598451,3.2075343299958265,12.475880656661566,10.0,16.0,9.0,0.0,11.000000000000002,11.000000000000002,11.0,0.0,2
51,27,0.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,3.0000000000000004,3.0000000000000004,3.0000000000000004,11.0,16.0,9.0,0.5901880199032414,1.7320508075688774,5.083125883327548,3.0,1.0,2
51,28,2.0,0.0,0.0,1.0,1.0,2.0,6.0,4.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.8123359151012669,1.8612097182041991,4.264370872616059,12.0,16.0,9.0,0.0,2.0,2.0,2.0,0.0,2
51,29,5.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7682369555698564,1.3160740129524926,2.254578870504988,13.0,16.0,9.0,2.1509597201510227,4.242640687119285,8.368357543550925,3.0,6.0,2
51,30,16.0,2.0,0.0,3.0,2.0,1.0,2.0,2.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.334051498234319,1.888175022589804,2.672464234439769,14.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,31,35.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0092931998469616,1.5874010519681994,2.496640322328366,15.0,16.0,9.0,2.0,2.0,2.0,2.0,2.0,2
51,32,40.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.9690903312758369,1.8171205928321397,3.4072440332239613,16.0,16.0,9.0,2.0,2.0,2.0,2.0,2.0,2
51,33,33.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7036017750118819,1.4422495703074085,2.9563368043191436,17.0,16.0,9.0,0.5901880199032414,1.7320508075688774,5.083125883327548,1.0,3.0,2
51,34,21.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0092931998469616,1.5874010519681994,2.496640322328366,18.0,16.0,9.0,0.7169865733836742,1.414213562373095,2.789452514516975,2.0,1.0,2
51,35,28.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0,1.0,1.0,19.0,16.0,9.0,0.0,1.0,1.0,0.0,1.0,2
51,36,22.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.4339731467673484,2.82842712474619,5.578905029033951,20.0,16.0,9.0,0.5140697464124628,2.0,7.7810453307450755,4.0,1.0,2
51,37,21.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.6417236286912363,1.5874010519681994,3.926678070010979,21.0,16.0,9.0,0.0,2.0,2.0,0.0,2.0,2
51,38,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,22.0,16.0,9.0,0.0,1.0,1.0,0.0,1.0,2
51,39,7.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,23.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
51,40,10.0,1.0,0.0,0.0,0.0,0.0,2.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,24.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
51,41,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,0.0,0.0,25.0,16.0,9.0,0.0,2.0,2.0,0.0,2.0,2
51,42,2.0,0.0,0.0,0.0,0.0,1.0,3.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.5901880199032414,1.7320508075688774,5.083125883327548,26.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,43,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,2.0,2.0,2.0,27.0,16.0,9.0,1.6463014561568918,2.449489742783178,3.6445330091648795,2.0,3.0,2
51,44,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,28.0,16.0,9.0,0.0,2.0,2.0,0.0,2.0,2
51,45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,0.0,0.0,29.0,16.0,9.0,0.0,1.0,1.0,0.0,1.0,2
51,46,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,30.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,0.0,0.0,31.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
51,48,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,32.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
51,49,2.0,0.0,0.0,2.0,0.0,1.0,2.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0092931998469616,1.5874010519681994,2.496640322328366,33.0,16.0,9.0,0.7169865733836742,1.414213562373095,2.789452514516975,1.0,2.0,2
51,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,34.0,16.0,9.0,0.0,2.0,2.0,0.0,2.0,2
51,51,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0,1.0,1.0,35.0,16.0,9.0,1.0,1.0,1.0,1.0,1.0,2
51,52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,36.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
