UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2011 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
25,1,0.0,0.07854972079501743,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.07854972079501742,0.07854972079501742,3999415,0.0,0.0,0.0,,0.0,,,0.0,,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,2,0.0,0.0,0.0,0.0,0.0,0.025355708901248386,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.02535570890124838,0.02535570890124838,3999415,0.0,0.0,0.0,,0.0,,,0.0,,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,3,0.0,0.02618324026500581,0.0,0.0,0.0,0.0,0.025174953338223987,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.02470487821658182,0.025674147540181914,0.02668144510312146,3999415,0.0,0.0,0.0,,0.0,,,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.05034990667644797,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.05034990667644796,0.05034990667644796,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.02517495333822399,0.02517495333822399,,0.0,,0.0,0.0,0.025174953338223987,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.05034990667644796,0.05034990667644796,,0.0,,0.0,0.0,0.05034990667644797,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,7,0.0,0.0,0.0,0.025747832933641142,0.0,0.0,0.025174953338223987,0.05000731356960955,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.024904526339029936,0.02545978186600983,0.026027417018124714,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,9,0.0,0.052366480530011625,0.0,0.0,0.0,0.0,0.0,0.05000731356960955,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.052366480530011625,0.052366480530011625,3999415,0.0,0.02517495333822399,0.02517495333822399,,0.0,,0.0,0.0,0.025174953338223987,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,10,0.0,0.02618324026500581,0.0,0.025747832933641142,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.025541424410454212,0.02596462393343596,0.026394835509988952,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,11,0.0,0.02618324026500581,0.0,0.025747832933641142,0.0,0.0,0.0,0.07501097035441434,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.025541424410454212,0.02596462393343596,0.026394835509988952,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,12,0.0,0.0,0.0,0.025747832933641142,0.025546562314068925,0.0,0.0,0.05000731356960955,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.02545051561994153,0.025647000185041124,0.02584500166181744,3999415,0.0,0.02535570890124838,0.02535570890124838,,0.0,,0.0,0.025355708901248386,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,13,0.0,0.052366480530011625,0.0,0.025747832933641142,0.025546562314068925,0.0,0.0,0.30004388141765737,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.020409188531823674,0.03253685052535772,0.05187107956099003,3999415,0.0,0.07854972079501742,0.07854972079501742,0.07854972079501743,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,14,0.0,0.052366480530011625,0.0,0.0,0.0,0.0,0.0,0.8751279874681672,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.052366480530011625,0.052366480530011625,3999415,0.0,0.02535570890124838,0.02535570890124838,0.0,0.0,0.0,0.0,0.025355708901248386,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,15,0.0,0.0,0.0,0.025747832933641142,0.0,0.0,0.0,0.7001023899745338,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.025747832933641142,0.025747832933641142,3999415,0.02524649055278357,0.025862942195624405,0.026494445935594017,0.02618324026500581,0.0,0.0,0.025546562314068925,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,16,0.0,0.0,0.0,0.025747832933641142,0.0,0.025355708901248386,0.0,0.3750548517720717,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.02516962314174275,0.02555101870187138,0.025938193552872444,3999415,0.0,0.025546562314068922,0.025546562314068922,0.0,0.0,0.0,0.025546562314068925,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,17,0.0,0.02618324026500581,0.0,0.0,0.0,0.0,0.0,0.6000877628353147,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.02618324026500581,0.02618324026500581,3999415,0.0,0.02535570890124838,0.02535570890124838,0.0,0.0,0.0,0.0,0.025355708901248386,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,18,0.0,0.0,0.0,0.0,0.0,0.025355708901248386,0.0,0.22503291106324305,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.02535570890124838,0.02535570890124838,3999415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,19,0.0,0.02618324026500581,0.0,0.0,0.0,0.0,0.0,0.22503291106324305,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.02618324026500581,0.02618324026500581,3999415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000292542784382,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.025747832933641142,0.025747832933641142,0.0,0.0,0.025747832933641142,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,21,0.0,0.0,0.0,0.0,0.07663968694220677,0.025355708901248386,0.05034990667644797,0.17502559749363344,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.024496846876862318,0.046079672422471,0.086677939460354,3999415,0.0,0.052366480530011625,0.052366480530011625,0.052366480530011625,0.0,0.0,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1250182839240239,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.02618324026500581,0.02618324026500581,0.02618324026500581,0.0,0.0,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,23,0.0,0.0,0.0,0.0,0.025546562314068925,0.0,0.0,0.07501097035441434,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.025546562314068922,0.025546562314068922,3999415,0.024849979736366025,0.03622155777858796,0.05279687395429033,0.02618324026500581,0.0,0.025747832933641142,0.0,0.05071141780249677,0.05034990667644797,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.05034990667644797,0.05000731356960955,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.05034990667644796,0.05034990667644796,3999415,0.01797780119904743,0.036848803211327316,0.0755283854278616,0.0,0.0,0.025747832933641142,0.07663968694220677,0.025355708901248386,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,25,0.02641590575650135,0.0,0.0,0.0,0.05109312462813785,0.0,0.0,0.1000146271392191,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.05109312462813785,0.05109312462813785,3999415,0.020307225418349444,0.03245562240829822,0.05187155823651886,0.052366480530011625,0.0,0.025747832933641142,0.0,0.025355708901248386,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
